Date,Note,Amount,Cash Flow,Category,Month,Day,Year
2015-06-01,sprout chat,15.0,Expense,Food & Beverage,6,1,2015
2015-06-01,tea,15.0,Expense,Food & Beverage,6,1,2015
2015-05-01,rent,2833.0,Expense,Other,5,1,2015
2015-05-01,maid,333.0,Expense,Other,5,1,2015
2015-05-01,dinner,135.0,Expense,Food & Beverage,5,1,2015
2015-05-01,cook,2250.0,Expense,Other,5,1,2015
2015-04-01,shev,35.0,Expense,Food & Beverage,4,1,2015
2015-04-01,tea,20.0,Expense,Food & Beverage,4,1,2015
2015-04-01,rice,175.0,Expense,Food & Beverage,4,1,2015
2015-04-01,Public Provident Fund,10000.0,Expense,Other,4,1,2015
2015-03-01,cricket expenses,223.0,Expense,Other,3,1,2015
2015-03-01,water jar,350.0,Expense,Food & Beverage,3,1,2015
2015-03-01,milk half gold + 2 packs bourbon biscuits,49.0,Expense,Food & Beverage,3,1,2015
2015-02-01,grocery,66.0,Expense,Food & Beverage,2,1,2015
2015-02-01,Permanent Residence money transfer,10000.0,Expense,Other,2,1,2015
2015-02-01,4 eggs,28.0,Expense,Food & Beverage,2,1,2015
2015-02-01,tea,10.0,Expense,Food & Beverage,2,1,2015
2015-01-01,bendys chicken biryani,400.0,Expense,Food & Beverage,1,1,2015
2015-01-01,share jeep - Place T top to base,20.0,Expense,Transport,1,1,2015
2015-01-01,share jeep - Place T to brc,60.0,Expense,Transport,1,1,2015
2015-01-01, monument,40.0,Expense,Shopping & Lifestyle,1,1,2015
2015-01-01,Temple Prasad,200.0,Expense,Food & Beverage,1,1,2015
2015-01-01,ropeway Place T to and fro,142.0,Expense,Transport,1,1,2015
2015-01-01,share jeep - Place T base to top,20.0,Expense,Transport,1,1,2015
2015-01-01,share auto - Place H to Place T base,20.0,Expense,Transport,1,1,2015
2015-01-01,bus - brc to Place H,30.0,Expense,Transport,1,1,2015
2015-01-01,tea,10.0,Expense,Food & Beverage,1,1,2015
2015-01-01,share auto - hospital to brc station,10.0,Expense,Transport,1,1,2015
